study_id,room_id,startTs,endTs,capacity
e9b71b2a-2b6e-473f-95ae-ba1ea13c40ad,dceee8eb-fcce-590a-b043-9212b02f1e23,2025-10-17T15:45:00,2025-10-17T16:47:00,13
91cf1f4a-ae52-4b54-a32c-85c925a080b9,89250b47-b515-5994-b4d9-b639d688a813,2025-09-25T13:15:00,2025-09-25T14:58:00,10
7a2693c6-e9f9-460e-a553-c75c10fdd8b7,37e4d8f1-32eb-56e1-b495-4156abe729fd,2025-09-12T19:30:00,2025-09-12T20:52:00,15
a17cdb93-8708-4e73-933c-16d9315f7289,4878d10a-cd4f-5966-bff3-2b73149e1667,2025-10-03T17:45:00,2025-10-03T19:24:00,14
8e47dbc7-2604-43d3-b44f-9a32189f0a62,8dc33e33-d4aa-5b87-b726-b70d19b1afb0,2025-11-01T18:00:00,2025-11-01T19:08:00,8
8d9c5cf5-1778-48c7-b3d0-579bc6b1e416,d70a7134-4eeb-5be7-adb8-2b36a62469e0,2025-10-12T08:30:00,2025-10-12T10:04:00,13
c8419afe-9dc1-4c57-8628-73e5437f1008,d3620350-7cbc-54ad-bd62-01283b4c342e,2025-10-23T12:00:00,2025-10-23T13:18:00,26
34322eee-de12-4c8a-9255-97dc4cc7c0b6,b95cbb62-faf5-5cbe-b029-2a2f3d35aa57,2025-10-11T08:00:00,2025-10-11T09:44:00,10
86d4c21d-4ad1-4b3c-aee2-6d61b77c0898,d7f1b1e9-e1e6-5861-b14b-9d6dab286d00,2025-11-14T19:30:00,2025-11-14T20:30:00,157
b6f56d90-c51b-4860-9c1c-cc9d9bcc1aa9,7f1199ef-258f-593c-b184-226975473aa6,2025-10-09T11:15:00,2025-10-09T13:01:00,45
f2146e56-ff93-4b9d-ac07-f7ab9536e9fc,2ad7789c-723d-5d06-beb1-906be9a0845f,2025-10-28T14:45:00,2025-10-28T16:38:00,12
b9b471b4-bb3e-4a5f-bb58-2577c154f4dc,384e5b82-57d0-5dbd-a349-da49bcaeb3d1,2025-10-12T18:00:00,2025-10-12T19:52:00,20
b2a158f7-b3a2-4726-9a5e-ee8d2368fb69,30dd2bf7-88d8-58a1-a776-aa30d78ca92c,2025-10-27T09:00:00,2025-10-27T09:52:00,218
a6d96cb2-7770-4750-8ddb-7459713159de,48e436ed-c60d-596d-a047-324af3355ee0,2025-10-06T17:15:00,2025-10-06T18:21:00,11
5ca3a5fb-dfde-4536-bc20-95de7318e2fe,5d6de143-33d3-5080-bf07-8e74b210b05d,2025-11-06T09:15:00,2025-11-06T11:14:00,131
7bd253d8-3f7b-4eed-9c5a-cf5b240d98ef,aade2368-61d0-55ab-89b2-ff5730cffdce,2025-11-07T08:45:00,2025-11-07T09:46:00,10
33d25463-1a88-441e-9d35-93d2f06f597a,465d76d3-6617-5455-85b9-d8e4185f0a1b,2025-09-18T16:45:00,2025-09-18T18:09:00,17
c82c6d3f-62d2-4f64-98f2-32879d2d6850,f4d1df4e-8d6c-5713-9a43-9bcf64609ee7,2025-10-13T08:15:00,2025-10-13T10:14:00,8
f2471b00-40e3-401e-b77f-580c4e3f383b,3af6b2c8-191d-586a-b56d-b735150614b3,2025-10-25T19:00:00,2025-10-25T20:54:00,6
d2898dfd-dc51-4530-980b-cbd1e621f0ec,ebe89332-2f5e-5bcf-81c0-62fb03b3bec6,2025-11-10T08:30:00,2025-11-10T10:07:00,52
185f4118-dd28-4323-a5d2-4b4b348dc8e7,b638f627-4234-5222-90a8-744c550f72fe,2025-11-03T13:45:00,2025-11-03T15:27:00,54
ba6f915c-5d5e-4cb8-8be5-4815181200e8,08c743de-1169-5239-812c-10349c40e2ee,2025-11-19T10:30:00,2025-11-19T11:30:00,11
3fbcc8a5-2b4b-4c29-b9da-d01b8ae80479,0087a23e-b21d-5dac-9c67-e66fa74ab285,2025-11-17T10:15:00,2025-11-17T11:00:00,7
2bfcb8e7-68e3-4859-b359-c2a42076ace7,edf44291-0bcf-5d2a-ab58-42de7b9a487b,2025-11-19T14:45:00,2025-11-19T15:59:00,13
d509380f-5c36-4041-815c-ab8fdc9f9f2a,5c4aec45-0611-54b2-a14a-eed35a7bd4f4,2025-09-30T12:15:00,2025-09-30T13:14:00,6
59e42ed4-39f2-4281-8aee-4f023bd27eff,5fc3a3fc-4e88-5105-b1d5-55b8ccd967ba,2025-11-03T17:00:00,2025-11-03T18:15:00,12
cabf98e2-e32d-49d1-b87e-93f97f47e232,d7ac3eb1-62ca-5b1a-bb02-9905a3323e3e,2025-09-15T15:00:00,2025-09-15T16:16:00,17
cf82f2b4-95bb-4751-b0ca-a0678eb18bcd,ca158bfe-a648-5c5e-a43b-051d79a42836,2025-11-06T11:15:00,2025-11-06T12:07:00,8
9d91cf04-502e-494f-a513-e36395680f9b,4a506913-6e7d-594a-b7e3-60da8a801758,2025-10-10T19:30:00,2025-10-10T21:28:00,25
167b64af-0001-49fe-9ac5-2a32a2b11435,0c6ed448-8637-58b1-98d0-67aee48f44f5,2025-10-22T11:30:00,2025-10-22T12:33:00,27
64e57352-22c6-4248-9964-1bef195d4074,93f49031-8ccf-5088-96e9-5910ecb10fed,2025-11-02T12:30:00,2025-11-02T13:22:00,14
b61c6e39-ef59-4b59-b572-82a3494d4ba0,02499587-71b7-54c1-addc-a8a60d8e0d6f,2025-10-03T18:45:00,2025-10-03T20:41:00,21
21ef6768-1c95-43fb-bc5d-a8eaa25ab1ef,9108a953-8e52-51a1-80b9-3135fd9b72d9,2025-10-29T16:30:00,2025-10-29T18:08:00,12
0be67d67-5a22-4449-b0c3-c628a3772610,7e2af773-99ce-5143-bf12-bd04fb37b4e5,2025-10-29T10:45:00,2025-10-29T12:00:00,13
2906595a-1a76-49d0-904b-89386e2ec626,3ac86077-fd5e-59f7-a5a3-103f92706452,2025-09-29T15:00:00,2025-09-29T16:56:00,19
e0e4413d-4288-4eb3-be30-69d9ee00926f,d2bc20b2-559d-520b-b84d-7095131121a0,2025-11-17T10:45:00,2025-11-17T12:01:00,10
3b09bc00-3ea6-49db-b36a-beba1fdffb45,21077fc3-70a4-502a-bceb-74f1793d1f66,2025-09-21T15:30:00,2025-09-21T16:26:00,12
22b70a6c-5a39-4fd5-89b0-1941a6419d37,42beb855-d5cd-5cbd-8515-ac0423d038b6,2025-10-29T18:00:00,2025-10-29T18:54:00,9
916d8fc4-5f49-40bd-8670-baaca58768eb,e1082846-dd44-5eb8-8d67-7f3797bfa497,2025-10-08T15:15:00,2025-10-08T16:42:00,15
cf413cb9-9ff5-4597-b8dd-269329428280,6193e0bd-b493-5a1a-8793-85eff53bd35e,2025-10-08T11:00:00,2025-10-08T12:46:00,9
bdf56de3-e308-4adc-a0b4-7b9d562dd296,2c6f870f-c4e5-54aa-ad47-032c11d95274,2025-10-07T14:15:00,2025-10-07T16:10:00,8
365ccad6-2734-4267-9961-dcee96b72805,f9a2c3d7-a4e0-53d4-95d9-3799d9fd96e3,2025-10-29T15:30:00,2025-10-29T16:54:00,14
34322eee-de12-4c8a-9255-97dc4cc7c0b6,e6730bff-bc2b-5305-a00b-19ce2aea6f79,2025-11-13T15:00:00,2025-11-13T16:45:00,26
c8ca9990-2b5b-456d-aade-f724a290a9fb,759c53de-eab6-5f60-a6d4-4ce04dfecc86,2025-10-28T13:45:00,2025-10-28T14:35:00,150
cd651c3a-46c1-4110-aa5e-cfb0dbd7e67b,c0d441fb-f331-50b7-94bc-2b56085d2723,2025-09-29T08:30:00,2025-09-29T10:25:00,24
20aa6aa1-cb52-43ce-b200-9999e711c3cd,3d669473-a2bd-51b0-bfa0-c329152aeeee,2025-11-03T12:15:00,2025-11-03T13:25:00,90
9efe786a-39f6-4ce8-95d2-60c3f9da4fef,a973ecb6-780f-5903-b80a-1dd76ca07425,2025-10-12T15:30:00,2025-10-12T16:47:00,131
b1e2d369-0864-4311-94d6-a2a9b7b6c644,66ebcf3a-0ae7-541f-9c8b-29df01da6599,2025-11-12T15:15:00,2025-11-12T16:45:00,11
7f32ac5e-77cf-45bf-8c69-bb019930493f,0f958033-19f4-5724-b778-b2a3460ad4d7,2025-11-19T15:15:00,2025-11-19T17:09:00,26
0d0bdb38-86be-4cc1-a4d0-0668bb4ed5e3,65754070-6cea-5454-9196-1a4f184818a6,2025-11-17T08:00:00,2025-11-17T08:51:00,12
0fc4adf7-75ab-4161-874d-10d96e721694,97debe63-2df7-5332-b1e6-fd66e37f1bdd,2025-09-28T18:15:00,2025-09-28T19:08:00,187
73603afd-f9eb-4cb9-88bd-40f1605851f3,c2c6b41d-61cf-564c-8ed6-179028a08ab4,2025-10-08T16:45:00,2025-10-08T18:17:00,6
95f6ee8c-a403-4514-abbf-30e0180e4a0d,f2326b66-77dd-5fda-8490-0a83ebaa1fab,2025-11-11T18:45:00,2025-11-11T19:32:00,6
e2a583db-f9c2-4ed9-85b0-736d942a43fb,a7a677d8-a43a-50c9-a109-93388f8dd44c,2025-11-02T08:00:00,2025-11-02T09:52:00,17
262599fe-214e-4a6f-af5c-200d76335e9c,4dd9ea3d-5a57-532f-b48b-f0f9838e04ea,2025-10-17T08:45:00,2025-10-17T09:52:00,19
c2d46bfd-c4bc-4571-b039-acb322391625,cc6a8c28-75b6-5209-b477-0678cda0b8ec,2025-11-17T10:15:00,2025-11-17T11:24:00,25
090f6e97-1660-4188-90c6-e868db36649e,72daf749-8957-56d8-b128-d270a7fd06ce,2025-10-26T12:45:00,2025-10-26T13:40:00,17
2a717656-c3ca-4fa6-b848-0c22db747bf8,d64bf312-065f-5ca8-b6aa-6589ef2556de,2025-11-08T17:15:00,2025-11-08T18:28:00,15
dc964141-04b0-498d-bb64-2912dd82c593,eb5122f8-eb6f-5bc0-b0a8-ab858aacd7f5,2025-09-15T09:45:00,2025-09-15T11:18:00,18
3e1f3b7c-7afa-406c-aae6-742d09455e0c,4bfe7f3f-c2fc-5eb4-97ce-7f79521d38ba,2025-09-18T18:00:00,2025-09-18T19:06:00,7
239deaaa-8409-44e6-9d6e-0314138cb9cd,edd7a745-c8a6-5801-80f4-89d2e5bcdda5,2025-10-23T17:00:00,2025-10-23T18:52:00,241
26df7b54-db42-4841-94bd-dbb0fa697dfb,aceeaa9b-28b5-5cb5-92cc-81a793887956,2025-10-08T19:45:00,2025-10-08T21:04:00,6
8e42b35a-d3d5-4994-b901-31566af6eb9a,7a0f4a58-ed0c-569e-a08e-4244954178aa,2025-10-16T16:00:00,2025-10-16T17:07:00,33
a38f41f6-bffc-4013-995b-8acfdf0c68cb,715608c0-e26c-5517-bca8-d838e35152f4,2025-10-07T17:15:00,2025-10-07T18:50:00,8
13dc225e-d0a1-4a1d-a568-a37738518704,3cfce57f-e074-5ee4-b41c-d60b6a64c826,2025-10-11T17:45:00,2025-10-11T19:39:00,11
28a8240d-df7e-4cc1-b8df-4e641d24ccdc,a11343dc-34d9-568d-a996-349e0324db4c,2025-09-21T16:30:00,2025-09-21T17:21:00,31
9fbb2132-6792-4ed3-8601-fec92951ea54,36e617ec-5768-5f03-be3f-9c6ba4512b3f,2025-09-20T13:45:00,2025-09-20T15:11:00,13
7235b669-2a35-40ef-8856-df6c88b7f52a,b4c42ca3-64d2-5fb0-8d4e-e17e7f5c8b7c,2025-11-07T15:15:00,2025-11-07T16:45:00,23
4666fd44-08d2-4602-b1bb-1c1d03e1a0ae,be7efb2b-87e6-5bb7-847d-3a91d73674c3,2025-11-05T10:45:00,2025-11-05T11:40:00,104
89052b04-4d89-4d06-913f-78cde0bc8484,42cbe9f5-271f-5630-90f9-7e7d111257d9,2025-10-12T19:00:00,2025-10-12T19:55:00,10
cfb8a77d-9563-4e21-98dc-9d8cc4066081,c2233507-c8ba-58a1-b43e-b81e8dba0ea5,2025-09-30T19:45:00,2025-09-30T21:10:00,11
e9b71b2a-2b6e-473f-95ae-ba1ea13c40ad,3ad4b3f2-83d8-5bd4-92f1-a3a9c13c7b8a,2025-09-11T12:45:00,2025-09-11T14:16:00,23
5dd03d00-3178-42d7-88de-d6b007cd2e56,172f5437-f613-5da7-9a0b-c7ff62d43a90,2025-09-22T10:45:00,2025-09-22T12:27:00,148
2c1cdb5f-0a9b-4a13-a0ec-19bc4ff5237b,06f33cf1-b708-5755-96ba-da6455d9754a,2025-11-02T09:00:00,2025-11-02T09:56:00,8
24e44531-0b4c-4c3b-b5b1-a7992b2051b3,45619f4e-8792-564f-94de-bc7e60bd01fc,2025-10-22T14:00:00,2025-10-22T15:22:00,12
94044265-1731-41a8-9490-7b610894eef2,8ff556dc-380c-5c78-946c-18da690e33df,2025-10-12T17:15:00,2025-10-12T18:48:00,11
b548ead5-a3fc-45b9-a29d-5e26d26008e5,461fa7fa-23f0-5b0a-8458-fd9a92559220,2025-10-19T12:45:00,2025-10-19T13:48:00,7
81572315-bfa7-44ed-aabd-40405d8061a7,7c651a3f-8829-50a2-a870-8b9a05d71ec5,2025-10-16T14:30:00,2025-10-16T16:16:00,8
4843e813-8048-464f-94ac-fc1f561cf348,5d2a6c11-8fc0-5238-a545-d15f3cd24948,2025-10-12T19:45:00,2025-10-12T20:55:00,13
e9b71b2a-2b6e-473f-95ae-ba1ea13c40ad,b638f627-4234-5222-90a8-744c550f72fe,2025-10-19T08:45:00,2025-10-19T10:12:00,85
8e72b44c-5ee3-4619-a41b-ab20693dd7dc,de6c934f-8339-5aef-8868-434571632ce0,2025-11-06T13:45:00,2025-11-06T14:47:00,159
8090e327-5511-4a51-8562-04d88d7358ae,e8e8eaf0-edb8-5331-ac97-2022620445ae,2025-10-06T15:30:00,2025-10-06T16:37:00,12
e0e4413d-4288-4eb3-be30-69d9ee00926f,81dcdf0c-8c08-59c5-a60e-ef8e23839bf2,2025-10-18T19:45:00,2025-10-18T21:43:00,12
3b77c7c8-3bcf-4d59-b6a5-89a5001cea16,301a9332-7efc-5b2c-be60-a6db5b1e55a0,2025-10-29T12:45:00,2025-10-29T14:16:00,9
f0613f70-2025-449f-a782-4cbcafd219e3,93dda2ef-6853-5116-aabd-3e354cb3c4c6,2025-10-06T17:15:00,2025-10-06T19:10:00,6
f931fd21-dbed-4810-996b-0d285386b21b,47495401-484c-589b-8120-64eb1c6e76a9,2025-11-09T19:15:00,2025-11-09T20:56:00,210
a33b82ca-a727-467a-aac2-a35daac1a4e7,b95cbb62-faf5-5cbe-b029-2a2f3d35aa57,2025-09-19T14:45:00,2025-09-19T15:47:00,16
f68918fd-1b37-42c0-8ac3-048e00e9f0b6,bac57f91-b5e9-5c1d-b341-f2fd2645ae7c,2025-10-13T18:15:00,2025-10-13T19:54:00,12
c254e73f-e451-4475-8d01-d2d91417f6e3,9ec985a8-dfe6-54a5-bd87-9f568d832f7c,2025-11-11T17:45:00,2025-11-11T19:38:00,22
a496d640-17df-418e-97ce-1030df4e096b,36ca4698-99eb-5f0e-89b7-c994bd42c7fb,2025-11-03T16:00:00,2025-11-03T17:31:00,23
d6aaa857-bb71-492a-8d05-5fba9cdf7e09,f2326b66-77dd-5fda-8490-0a83ebaa1fab,2025-09-21T09:15:00,2025-09-21T10:45:00,8
f2e4b434-7730-45f9-9c6d-7b13ffb12159,84fcde44-6dec-5045-b728-b4946a4c03b9,2025-09-16T17:45:00,2025-09-16T19:12:00,209
8c33e404-a121-421d-883a-d6a38060c0e6,a25ab54a-f388-51c4-b3d7-f6b15a0da06b,2025-09-12T09:30:00,2025-09-12T10:43:00,10
fd5ab1f1-0039-4fb2-8adc-4f6120517c38,f4028d53-3b48-5ea2-931f-60f1e95924d2,2025-10-09T15:30:00,2025-10-09T17:05:00,20
984cc6db-70eb-4400-9c32-f733ee07cec0,43ac69f7-395d-5aa4-8e4e-7548f077f71e,2025-11-14T10:30:00,2025-11-14T11:18:00,67
970effe7-368b-434d-9a22-efd7c6d8a684,39bde11d-9621-5c04-8be9-7ee0697d5f04,2025-11-03T09:00:00,2025-11-03T10:03:00,11
bed72474-55e5-459c-b46f-c94059f3e6c3,7b53e058-be34-51f6-8218-ac1b7e8ce52b,2025-11-08T11:45:00,2025-11-08T13:14:00,13
633b8f0e-61f2-4755-a835-b776195468ed,581ea21c-1491-5a88-a54b-e140ddd8745d,2025-11-07T13:00:00,2025-11-07T14:23:00,17
80373705-6cc1-4c7a-bf66-fc50b6be08a5,027e8a88-9fc5-5a57-942b-f617c01d990a,2025-09-25T08:30:00,2025-09-25T09:28:00,27
540e8e41-b8be-4e55-9c4e-08ac65c5fa1c,f43d17bd-031c-58b1-9b11-1e4bc66eacfa,2025-10-12T16:15:00,2025-10-12T18:10:00,11
3d7e7ded-871f-4ab3-a0f1-035cc27803a6,ef520869-336a-5cde-825e-bede20ef1517,2025-11-04T15:15:00,2025-11-04T16:51:00,16
a517b5d3-cd02-4c34-9947-c7f09b553eeb,37e4d8f1-32eb-56e1-b495-4156abe729fd,2025-11-05T14:00:00,2025-11-05T15:10:00,13
a8d2975f-a398-4857-8a29-2fdaea8b8005,f500e5ad-c4a2-50fc-a852-482722979951,2025-10-30T08:15:00,2025-10-30T09:26:00,10
1974a8cf-6cbf-47e8-b8c6-7b80e015e7ea,30dd2bf7-88d8-58a1-a776-aa30d78ca92c,2025-09-19T17:00:00,2025-09-19T18:53:00,53
c0ecaa06-5d46-44f4-8cfc-173baff11266,301a9332-7efc-5b2c-be60-a6db5b1e55a0,2025-10-06T15:00:00,2025-10-06T16:18:00,27
e8fa59f6-319d-49b2-8d36-15b260feaefd,9605a727-808e-5199-837e-8993db72d5db,2025-11-17T18:30:00,2025-11-17T20:04:00,25
38c3c892-6551-4b39-8821-72eed8612602,9e208096-53fb-560c-b1c9-417d1fc9d506,2025-09-25T13:30:00,2025-09-25T15:13:00,25
cb1cefba-2caa-4914-9d13-2ae525f02973,fa5df528-48c1-51c8-b634-2d32ccfc6a68,2025-10-19T17:00:00,2025-10-19T18:02:00,11
fbd36a85-76f8-4ac2-998b-fcf5cdcf7d76,30ad0670-cc8d-5aa0-ac58-afcd2a120cab,2025-10-20T09:15:00,2025-10-20T10:47:00,8
bdb7b0d3-261c-41b1-9cdc-7e2441107c03,96f545b0-81a7-535a-a37f-a28491ebe1d6,2025-11-03T17:15:00,2025-11-03T19:13:00,104
5e5b6830-0d6f-40d2-8686-dbfa59245791,985af21c-2994-5c79-90d1-e4d0c725449c,2025-11-12T18:15:00,2025-11-12T20:11:00,11
c3dd9b86-f34e-435c-81f7-dfc876b75cdb,75631a57-cbb8-5eda-8fe2-164e9c5837d7,2025-09-28T10:30:00,2025-09-28T12:12:00,7
1f2a3d39-1c60-4826-b4c3-177412d51a2f,c791efbd-b4c2-597d-b664-535d7ccd8e63,2025-09-12T15:15:00,2025-09-12T16:24:00,12
28a8240d-df7e-4cc1-b8df-4e641d24ccdc,a2932e84-69cf-5752-ba3f-1c68ad018020,2025-11-14T18:45:00,2025-11-14T20:22:00,11
d5797032-afb6-4785-8342-8d02dc291cec,84fe068c-7792-56ee-bc23-0d7c29ebb02a,2025-11-06T15:15:00,2025-11-06T16:10:00,6
4a5a0d0d-1a17-4cf6-ac34-8530486d9484,fc96318b-e9eb-50ad-a03d-93acba7a1664,2025-10-18T08:30:00,2025-10-18T09:43:00,40
47cd069a-8378-45d2-8f51-fa1bef231939,cd2a38c5-e53b-5a97-b563-dedfd43556ef,2025-11-08T17:45:00,2025-11-08T19:40:00,22
a0728702-dbc6-4b23-99cc-c9baad833031,f6279a17-7b79-566e-9ad0-17fa01de9b87,2025-09-25T12:30:00,2025-09-25T14:24:00,7
0e80a353-36ce-41ed-beb7-f573c4f46ae3,c0a4303c-8d1d-533d-92a4-2c2675fbf568,2025-11-06T16:15:00,2025-11-06T17:54:00,9
8af14903-962d-4230-b4d1-f90b90ac42d4,dccaed2b-59d1-5c44-a974-e63c917cdf96,2025-10-12T12:00:00,2025-10-12T13:42:00,14
1d5042c4-d707-45fb-aa1c-3587ff04b681,16568fbb-0bcd-53d6-9c55-f6d65044b41e,2025-11-06T09:15:00,2025-11-06T10:26:00,95
2a60b5e6-52df-4ff5-b236-dcc18e7e2e8a,027e8a88-9fc5-5a57-942b-f617c01d990a,2025-11-04T10:15:00,2025-11-04T11:26:00,12
bb9aef48-e0f5-4b7f-9d8a-6826ce42563f,030e38fe-5933-58c5-b230-60c0f148f0d7,2025-10-25T16:30:00,2025-10-25T18:23:00,11
3abac114-0c27-44a2-aac9-480f32c270ec,30dd2bf7-88d8-58a1-a776-aa30d78ca92c,2025-10-18T12:30:00,2025-10-18T14:20:00,236
7ae3be46-1369-4d84-b8e5-265d3e4a0ee3,08c2a588-ee68-5a36-8c3c-0b0ef1c48ed0,2025-09-28T14:00:00,2025-09-28T15:20:00,227
e4c161ca-7018-4597-875d-20626cb2156c,4d7c28f9-1a53-58cd-8e9c-9a36d7eb8858,2025-09-27T11:15:00,2025-09-27T12:41:00,13
ccfac73b-0508-4d29-9112-5c1423d3e559,9c76b908-c34d-5df4-a41f-037420a1848f,2025-10-31T15:15:00,2025-10-31T17:13:00,10
67c87f17-9d92-4263-9935-c320d2a5c1ed,f0140a23-fdef-59fc-8175-449ff44c7118,2025-10-29T15:00:00,2025-10-29T15:56:00,18
1bd935f5-3a5c-4a95-81c6-a37d21df4441,4b8235d9-cdf1-541c-9ab2-28fda097eb49,2025-10-28T15:45:00,2025-10-28T17:11:00,6
031574c3-4c63-43c0-86c2-0260a93870c8,45619f4e-8792-564f-94de-bc7e60bd01fc,2025-11-08T18:30:00,2025-11-08T19:23:00,18
eceee519-cfbf-4357-925e-1d0a97a511c7,579a9e37-f89f-50e2-9b10-c68bb111b1f2,2025-10-08T14:15:00,2025-10-08T16:03:00,14
bd685a70-9a9c-4f52-8a12-b2b836a03240,db2a3e77-9e67-5da6-a4fe-194a5fa6f4a9,2025-10-24T16:15:00,2025-10-24T18:12:00,19
f8976644-3012-4fff-850d-9e3af0716173,99e0fb33-19f2-5d3b-a203-3e3298ec9c9d,2025-09-17T08:00:00,2025-09-17T09:43:00,10
5b0dc15d-a599-4b93-b304-9812e991460b,190e44fc-b2eb-5e74-95ae-3e8471c5e0ae,2025-11-06T15:00:00,2025-11-06T16:39:00,57
be29df24-5929-4f58-aac0-8ff8c193314a,951c0d79-4ccb-5675-9b66-896e7192d157,2025-10-19T10:30:00,2025-10-19T11:26:00,26
4843e813-8048-464f-94ac-fc1f561cf348,5c6a6b10-a32c-5f73-9e9c-b281e43dcebd,2025-09-21T13:15:00,2025-09-21T14:06:00,18
289d4cad-46a6-48ab-ade8-eca3cba258b9,62e39d72-6276-5050-9690-a5892aa707a6,2025-10-10T14:00:00,2025-10-10T14:57:00,6
50ddba11-0c85-4e84-92c6-06569e27ce25,2028c653-c211-5e4d-b0a9-b3608177b18a,2025-09-20T10:15:00,2025-09-20T12:06:00,27
a6c78947-54b1-4576-a321-d112056b3565,c27e4c43-3ff0-581f-a258-6098d4a00f8d,2025-09-12T19:30:00,2025-09-12T20:30:00,19
4258ef91-449a-4fd1-88b0-6f7c5d356218,951c0d79-4ccb-5675-9b66-896e7192d157,2025-11-11T09:15:00,2025-11-11T10:49:00,8
9e25f3f0-5dd5-47f4-88f0-cef794c49e73,08d2592d-05d5-5385-895f-d5d22c01d9db,2025-09-24T13:30:00,2025-09-24T14:53:00,41
f32ffe93-bcb2-4ffa-82b7-1a8c83854ad1,fc971505-5164-5f0c-bae5-02087b01f4f6,2025-09-29T09:00:00,2025-09-29T10:06:00,13
97b43177-ed84-4301-bdb4-c49238a2a035,5f1d2e38-6292-56f5-bf55-5eea3649a1f7,2025-10-08T18:15:00,2025-10-08T19:52:00,20
f2e3f0ce-60aa-4e13-bddb-c2fa7eb88625,60cfe514-4891-5e45-98d4-5b5656aea568,2025-09-22T09:15:00,2025-09-22T10:15:00,15
66fa329e-b265-4b2e-9d96-1f5cd2d45713,00123fec-51b9-5768-8948-c2b7b3db9dff,2025-10-25T14:30:00,2025-10-25T15:32:00,13
e7c2a071-ef1c-4375-8df2-fb802217c12e,faeb7a84-5425-5b42-9b1c-1b983f9355fb,2025-09-21T11:30:00,2025-09-21T12:18:00,10
48e44bcc-e769-4873-926c-651886547e7a,579ca86e-ea5f-58af-a04c-443d77de26d0,2025-11-15T11:45:00,2025-11-15T13:07:00,6
97ce5e10-3f14-4aa6-8ddd-2457174de813,1d235f24-c749-5e18-93a4-163500c31d09,2025-11-13T14:00:00,2025-11-13T15:15:00,37
b3c9cdd4-ecba-4931-83f4-a82d857ca72a,752b78f9-76ab-5950-bd43-0a52eb718444,2025-09-20T16:00:00,2025-09-20T17:31:00,11
d44e7659-a175-4a7e-8d5b-0711f3d7167f,8768eaf5-3648-5b63-b120-c93bc5e3f01d,2025-11-03T13:15:00,2025-11-03T15:00:00,30
eea891a9-1399-43e7-a6fa-18522d836907,92d98745-54c3-5eea-82d7-4a4b7a4e67d3,2025-09-19T08:30:00,2025-09-19T09:42:00,16
dc2dfc0e-c6ef-4f12-8f0e-e37733095bc4,1107f947-77eb-58bb-b4ab-643dd53a6081,2025-10-31T16:30:00,2025-10-31T18:19:00,18
33d25463-1a88-441e-9d35-93d2f06f597a,3af6b2c8-191d-586a-b56d-b735150614b3,2025-11-01T09:15:00,2025-11-01T10:35:00,7
12e340cf-d69a-4056-8fd6-522d3fd10267,04602261-e9a7-5504-bd20-f54e10001361,2025-11-15T11:15:00,2025-11-15T13:08:00,11
7828a5d9-decc-40ca-9769-2b6fde11fec8,1ed44967-6ec8-5d50-9b91-fd841825d230,2025-09-19T12:45:00,2025-09-19T14:00:00,35
8bd8a0a7-20bf-45b3-ac89-591d63ad826a,90aa596a-4ccd-5336-bcab-7ae59dd25f18,2025-11-05T09:45:00,2025-11-05T10:37:00,85
8e3a823d-8bf2-4455-87e4-9c59559c4092,ced2c647-8aa0-53b8-b59e-edc995839479,2025-10-03T09:00:00,2025-10-03T10:02:00,17
27402a2b-00f2-4760-95b7-facf85e82036,a89efe05-0552-5ff9-ab63-66b9c1fb0a01,2025-11-13T13:30:00,2025-11-13T14:36:00,53
b4d582f5-eb7d-40f0-9e37-e298500c7e1b,461fa7fa-23f0-5b0a-8458-fd9a92559220,2025-09-26T08:30:00,2025-09-26T10:09:00,10
32e0c78f-2611-4f7c-a5ce-e1d69b5e9ccc,08669be2-481a-5e10-ac2a-626e5b7f5797,2025-10-14T19:00:00,2025-10-14T20:48:00,122
bdb7b0d3-261c-41b1-9cdc-7e2441107c03,2d07965b-e33b-5076-a42e-1c8deab76e82,2025-09-18T15:15:00,2025-09-18T16:47:00,86
c791efc5-039d-4457-80ac-24517522ed99,91c78d3c-6514-551a-aefb-02ddb1295be8,2025-09-25T11:00:00,2025-09-25T11:50:00,9
8bd8a0a7-20bf-45b3-ac89-591d63ad826a,8c5c4ec8-ef4d-58a3-b691-3bb72f05b192,2025-11-10T13:45:00,2025-11-10T14:49:00,8
fe54ae31-91b8-4321-bff7-6897779ddb20,ed3b1f09-ee44-5582-8cdd-ea824ebf9f24,2025-11-20T19:45:00,2025-11-20T20:58:00,16
1256059d-7b80-4311-ae7c-00b40ad3fc62,b8ee43df-14b4-5e3d-a63e-895d709411e3,2025-10-21T12:00:00,2025-10-21T13:58:00,101
75eeaf3a-bcc0-4a5a-b668-e6ee444deef2,2c7e2dff-4cbe-5b20-8cca-7de8ed6ff2b2,2025-09-17T10:15:00,2025-09-17T12:06:00,7
0d4f2a50-0df2-463d-b13d-dae170efecba,6bfdd4c9-2b46-5244-ad6a-9ecc7d0f16d8,2025-09-19T15:30:00,2025-09-19T16:54:00,16
a1db5866-07e9-4dc1-85a2-b183afbbe352,6ca7ddd7-b664-5d8c-aeaa-90b3babc1cb7,2025-11-08T08:30:00,2025-11-08T09:40:00,24
4c66f090-f6cb-44da-82ff-e32824a4c8d7,c99b8407-44c3-59f1-8914-39693048c174,2025-10-12T15:30:00,2025-10-12T17:30:00,258
