study_id,researcher_id,role
86fa305a-3184-4ec6-9106-320b51d49574,0d306951-f05c-4430-835a-1e110489471e,RA
86fa305a-3184-4ec6-9106-320b51d49574,3fba3fb0-9029-44b4-802a-8ddfbeaa0002,RA
d705bab1-d534-4730-9dbf-d5a0c766896b,144853c7-7f91-48d5-b1df-86d9a869a25a,PI
d705bab1-d534-4730-9dbf-d5a0c766896b,d8f63432-ce42-4737-ba9a-98040e82f2c7,coordinator
d705bab1-d534-4730-9dbf-d5a0c766896b,51f4c5b2-9d12-4488-9eba-59d5e35023a6,RA
f8976644-3012-4fff-850d-9e3af0716173,ef258ed6-2196-40bb-8766-4ced7e97f84e,PI
f8976644-3012-4fff-850d-9e3af0716173,37e88a90-02f1-4d87-ba19-26f8958a059e,coordinator
f8976644-3012-4fff-850d-9e3af0716173,8d31ede3-16bf-4e65-be00-0b8248cd93e3,coordinator
f8976644-3012-4fff-850d-9e3af0716173,bf0bef22-72bb-4206-a4ec-3840a02cf751,RA
67a19310-e1b5-4a71-8ad8-d57d59c0d6ae,fa38a236-3bdb-4f89-b122-de593530a720,PI
67a19310-e1b5-4a71-8ad8-d57d59c0d6ae,7d58897e-0452-4262-ab81-0574069f925e,coordinator
67a19310-e1b5-4a71-8ad8-d57d59c0d6ae,7c3b5d0e-eab0-4f2b-943e-ad0613f395b1,RA
67a19310-e1b5-4a71-8ad8-d57d59c0d6ae,4f7c7214-62f1-412e-9738-14b4c33d2108,RA
67a19310-e1b5-4a71-8ad8-d57d59c0d6ae,2e32e5dc-51b5-4eec-8b5d-afb8e5709139,RA
c44a0137-57c2-4b5e-8735-12191309241c,1908579e-dfce-4664-8627-661421647692,PI
c44a0137-57c2-4b5e-8735-12191309241c,bac2cfe9-eeb5-4612-a66a-5f23016e1107,coordinator
c44a0137-57c2-4b5e-8735-12191309241c,af026c94-2f6a-4933-b571-429aa267bb27,RA
b9b6b07c-ccb2-44d7-ad64-78b582ab7547,6e4239c9-735e-489c-b492-d81bcbc84a28,PI
b9b6b07c-ccb2-44d7-ad64-78b582ab7547,5649506f-ef04-414c-b0a6-637e6124d5bc,coordinator
b9b6b07c-ccb2-44d7-ad64-78b582ab7547,b9e2e873-ecf2-49ab-a8b7-61ce4d828573,RA
79eefdf2-901d-4953-92d9-d2095691484a,b34c4c43-a700-4579-a6bf-0e1abdad5fc3,PI
79eefdf2-901d-4953-92d9-d2095691484a,093aed49-c999-41f3-9959-1710ccf2dc86,RA
79eefdf2-901d-4953-92d9-d2095691484a,ecc439de-aeed-4f59-bde1-1795d5880b6c,RA
79eefdf2-901d-4953-92d9-d2095691484a,9306320a-643d-4a62-b621-d328f8870845,RA
c3dd9b86-f34e-435c-81f7-dfc876b75cdb,90e50c4e-87d9-4fa4-8725-dcf732f2aec1,PI
c3dd9b86-f34e-435c-81f7-dfc876b75cdb,b5f38e41-b068-470f-8b87-15eff4036eff,coordinator
c3dd9b86-f34e-435c-81f7-dfc876b75cdb,527bedf4-cedf-473f-8993-ab4ffe24e0d3,RA
0c5ef503-b5cc-4f49-a4d8-c645014c5eb9,a3611824-8d5d-4ba1-a0b3-8c871672bff6,PI
0c5ef503-b5cc-4f49-a4d8-c645014c5eb9,89b3e161-544f-40a7-9eaa-be22d42de818,RA
0c5ef503-b5cc-4f49-a4d8-c645014c5eb9,b9d95ad1-c5e4-49a6-841b-8b77afead66e,RA
d5797032-afb6-4785-8342-8d02dc291cec,a9941922-b56f-445e-9622-f10e9bb70245,PI
d5797032-afb6-4785-8342-8d02dc291cec,4d4d45d5-fd07-47aa-9f15-469213e4a358,coordinator
d5797032-afb6-4785-8342-8d02dc291cec,a693a12c-e817-49b1-93b6-367217c922ea,RA
6ad61b51-8cbc-46c9-ac30-73ecb868db3a,2fa7ee93-c501-41fe-932c-b318a9afa16f,PI
6ad61b51-8cbc-46c9-ac30-73ecb868db3a,f95c5502-2588-476f-9768-552dc9976b27,coordinator
6ad61b51-8cbc-46c9-ac30-73ecb868db3a,3417c116-5ae4-4549-82ad-9bf962138489,RA
6ad61b51-8cbc-46c9-ac30-73ecb868db3a,52113115-cf38-4f7a-b4af-a2385630cd83,RA
3bbcb38b-263a-4770-a863-7368125806e7,fbcc89da-23d6-4093-b8b8-9498a947c59d,PI
3bbcb38b-263a-4770-a863-7368125806e7,cf223531-e2db-4c76-af11-9dcec5421a7b,RA
3bbcb38b-263a-4770-a863-7368125806e7,872ec498-f84b-43dd-8c42-2e1746786752,RA
3bbcb38b-263a-4770-a863-7368125806e7,fa38a236-3bdb-4f89-b122-de593530a720,RA
48f19924-f5f5-4e61-a3c9-7055dea10c5d,d531ec05-3674-420f-b5cd-0d60bd426e88,PI
48f19924-f5f5-4e61-a3c9-7055dea10c5d,f3c1f332-97c0-4984-a057-52661f6d6993,coordinator
48f19924-f5f5-4e61-a3c9-7055dea10c5d,9a34386d-0fea-4708-bada-cdae769fb842,RA
48f19924-f5f5-4e61-a3c9-7055dea10c5d,d8f6a256-2639-4cca-ad65-856a3e51ea66,RA
48f19924-f5f5-4e61-a3c9-7055dea10c5d,a9941922-b56f-445e-9622-f10e9bb70245,RA
713f47a1-87d5-4d62-b493-053ae5703f27,ac5f6eeb-8cad-4318-b32d-985b96074dea,PI
713f47a1-87d5-4d62-b493-053ae5703f27,c39937f7-952c-4265-bf9b-6367f02d3414,coordinator
713f47a1-87d5-4d62-b493-053ae5703f27,476b7b62-f964-4f83-81e5-fcf329df3fdd,RA
713f47a1-87d5-4d62-b493-053ae5703f27,719b5d95-d97e-424e-8079-cbe3acdcd802,RA
0dadb7bb-c2a2-411d-b785-090e69ddabb1,b37b79b4-fc43-4bdd-89ae-1a4c9f9f67a9,PI
0dadb7bb-c2a2-411d-b785-090e69ddabb1,416ebbb4-1653-4032-b40d-5a8927038daa,coordinator
0dadb7bb-c2a2-411d-b785-090e69ddabb1,566ca40f-0f88-483f-834b-60c3d28ebc3c,coordinator
0dadb7bb-c2a2-411d-b785-090e69ddabb1,fc4a1606-b65f-4c3d-9e0a-9ef1877b002c,RA
d5280e68-bbd3-4f0f-ae07-f7c3ae9795c7,b59b85d0-8334-4cf2-9d26-71e8fe647e9b,PI
d5280e68-bbd3-4f0f-ae07-f7c3ae9795c7,d53fdd5b-6035-4542-8712-330f55f04d17,RA
d5280e68-bbd3-4f0f-ae07-f7c3ae9795c7,6b691dac-452e-4236-8283-3bafe78b1a95,RA
83587935-7b31-4048-878d-adea27593e80,c7831333-a1d7-40e4-90fe-7a3b889ebb87,PI
83587935-7b31-4048-878d-adea27593e80,a693a12c-e817-49b1-93b6-367217c922ea,RA
83587935-7b31-4048-878d-adea27593e80,7cf5db53-488d-4338-8a91-0ba0633cac5a,RA
239deaaa-8409-44e6-9d6e-0314138cb9cd,3c921854-8e6d-4590-819e-70802351726f,PI
239deaaa-8409-44e6-9d6e-0314138cb9cd,9ac0fd01-4930-4e5b-b1d3-f7852c75ceee,RA
c441415d-1029-4dad-a74b-fd4a97e09ce5,ccca42d0-0252-4a4e-9197-c1473cc22a18,PI
c441415d-1029-4dad-a74b-fd4a97e09ce5,b5f38e41-b068-470f-8b87-15eff4036eff,RA
45ee9b76-98ab-4027-a688-bc8b597d7cf3,5f4f85c1-b4cb-4a46-b3ed-9c0c33c5eed1,PI
45ee9b76-98ab-4027-a688-bc8b597d7cf3,9c16d346-165f-460c-ab71-2c0ac1158d5a,RA
45ee9b76-98ab-4027-a688-bc8b597d7cf3,b01aea5e-6a10-49b6-adad-47e7050a9063,RA
45ee9b76-98ab-4027-a688-bc8b597d7cf3,aebd360c-01e0-444c-9975-aefd188dd0f1,RA
717c1b69-3c1a-4441-a508-20d10d98f1db,68201ac9-cf6b-4085-9750-b8e6af306b7b,PI
717c1b69-3c1a-4441-a508-20d10d98f1db,07b0aa19-6b0b-42b8-bff5-8c9d68a47c96,RA
717c1b69-3c1a-4441-a508-20d10d98f1db,3417c116-5ae4-4549-82ad-9bf962138489,RA
717c1b69-3c1a-4441-a508-20d10d98f1db,d37fcfc1-a0b4-4ae8-8e85-71008a55fbeb,RA
9d91cf04-502e-494f-a513-e36395680f9b,189de992-9b56-4315-a21a-0bf05b2708ed,PI
9d91cf04-502e-494f-a513-e36395680f9b,719b5d95-d97e-424e-8079-cbe3acdcd802,coordinator
9d91cf04-502e-494f-a513-e36395680f9b,024bdb6c-d0ab-4fd7-83d6-2ddb2fc82abc,RA
9d91cf04-502e-494f-a513-e36395680f9b,9f5c4060-1c2a-4691-b1e4-99b68f98872c,RA
9d91cf04-502e-494f-a513-e36395680f9b,f532f77e-07ba-418c-a64d-d9f2fa9f74b2,RA
dbc717e2-a8fd-4086-8048-bea526bae579,0dd93132-9421-427c-ad2d-3d056e6a6e83,PI
dbc717e2-a8fd-4086-8048-bea526bae579,9ac0fd01-4930-4e5b-b1d3-f7852c75ceee,coordinator
dbc717e2-a8fd-4086-8048-bea526bae579,1b88a58b-0602-4779-983e-bd380e0d00f5,RA
dbc717e2-a8fd-4086-8048-bea526bae579,841c9523-8594-4d99-b28a-792a921c8fe6,RA
5f18f98e-d1ea-4bde-8c6d-28196a3a8bda,6405f515-ad46-4c85-b529-9bc26b0cee28,PI
5f18f98e-d1ea-4bde-8c6d-28196a3a8bda,754bc6da-189d-4b1f-a1a6-6e12931989c4,coordinator
5f18f98e-d1ea-4bde-8c6d-28196a3a8bda,a1a37026-2eff-421c-af20-76b6d6e80259,RA
5f18f98e-d1ea-4bde-8c6d-28196a3a8bda,cfc399a2-bdd6-4986-869b-57fdb1d0d99f,RA
5f18f98e-d1ea-4bde-8c6d-28196a3a8bda,1b979e4a-e908-432a-bedd-a9a9c1f8895d,RA
df8127e3-7a9b-418a-bd3a-17dc42a3b452,71ca709e-5a8e-4be6-a557-4ee73023c0c5,PI
df8127e3-7a9b-418a-bd3a-17dc42a3b452,5be4dadb-8915-4fe0-981b-2c3631469fe7,coordinator
df8127e3-7a9b-418a-bd3a-17dc42a3b452,3417c116-5ae4-4549-82ad-9bf962138489,RA
df8127e3-7a9b-418a-bd3a-17dc42a3b452,fd9f360c-662c-4589-80dc-21dd8335034d,RA
2228b5cb-8e18-4eef-829c-385445f266c9,d1868320-94db-425c-92dd-81e31864e458,PI
2228b5cb-8e18-4eef-829c-385445f266c9,98e442c3-b176-4b74-b0e8-b30a26e35f8e,RA
2228b5cb-8e18-4eef-829c-385445f266c9,1a494c7e-be1a-493a-a68c-34e8ca257afb,RA
2228b5cb-8e18-4eef-829c-385445f266c9,4f222849-59b8-4b88-a7b3-732bc494c416,RA
b8433d52-51a3-4e97-b8f0-7bbde6092a51,54a79cfb-d4a5-4f94-98b2-38f19f370be3,PI
b8433d52-51a3-4e97-b8f0-7bbde6092a51,b5f38e41-b068-470f-8b87-15eff4036eff,RA
b8433d52-51a3-4e97-b8f0-7bbde6092a51,e5e60072-05c2-4e8c-a7ea-a7689dc1d295,RA
b8433d52-51a3-4e97-b8f0-7bbde6092a51,982c7b7f-a03e-4e1a-a566-8fe3be308073,RA
5ae9c93c-8634-4df9-9da8-146b826fa836,9e378cbc-8497-4f13-8fa3-910dd33ff9a2,PI
5ae9c93c-8634-4df9-9da8-146b826fa836,79e88ca0-c3b5-4638-948f-2114230d37dd,coordinator
5ae9c93c-8634-4df9-9da8-146b826fa836,d7e753bc-0d25-405b-8665-33694a4798e6,RA
5ae9c93c-8634-4df9-9da8-146b826fa836,14f170e5-015c-4f12-a0dc-6cf0d74e2d2a,RA
8676a267-d112-4c72-a114-7b9a107b499f,a0e7699f-45de-48d1-af70-e0bab17cad7e,PI
8676a267-d112-4c72-a114-7b9a107b499f,a50a0377-88ef-48e8-98ac-01d8375971c9,coordinator
8676a267-d112-4c72-a114-7b9a107b499f,719b5d95-d97e-424e-8079-cbe3acdcd802,coordinator
8676a267-d112-4c72-a114-7b9a107b499f,7ebc163c-b298-4929-a8e5-4bebe4a2951d,RA
bdb7b0d3-261c-41b1-9cdc-7e2441107c03,a693a12c-e817-49b1-93b6-367217c922ea,PI
bdb7b0d3-261c-41b1-9cdc-7e2441107c03,ed76f872-3556-47fd-b7d8-e7895245f5d0,coordinator
bdb7b0d3-261c-41b1-9cdc-7e2441107c03,342f86fe-6296-4d9d-9b2d-c34446d6da1e,RA
bdb7b0d3-261c-41b1-9cdc-7e2441107c03,c99953e0-3c17-4d0d-a370-c62711c31fa3,RA
bdb7b0d3-261c-41b1-9cdc-7e2441107c03,f721b2f9-ed8b-4fcf-b79d-8e92e2aa3484,RA
59261769-3bff-4a66-8e3b-63021fdde8df,14f170e5-015c-4f12-a0dc-6cf0d74e2d2a,PI
59261769-3bff-4a66-8e3b-63021fdde8df,d2d6ee85-262e-49b8-b109-25ad113f7446,RA
5f97bcdd-55c0-4202-a77c-4a49f39f154f,a19bb8dd-ed50-4551-a40b-00d17ff8162e,PI
5f97bcdd-55c0-4202-a77c-4a49f39f154f,e8595611-29c4-421f-bc0b-d2a01a0f1eeb,RA
5f97bcdd-55c0-4202-a77c-4a49f39f154f,ecc439de-aeed-4f59-bde1-1795d5880b6c,RA
5f97bcdd-55c0-4202-a77c-4a49f39f154f,0e81344d-2b85-4ad4-bfc6-4f9dae858b1f,RA
9e5645a0-1779-48c9-b0f2-9380afdea7ca,3abd4474-d55b-4483-ba05-beee877480c2,PI
9e5645a0-1779-48c9-b0f2-9380afdea7ca,bd916e9e-3fbb-40bf-bef0-a3ee7f83c123,coordinator
9e5645a0-1779-48c9-b0f2-9380afdea7ca,0e5633a1-3d01-4cca-83bc-aa894bab268a,RA
1bd935f5-3a5c-4a95-81c6-a37d21df4441,48e32ac5-b217-4f57-bc32-b77fa98fbc2f,PI
1bd935f5-3a5c-4a95-81c6-a37d21df4441,63ad93fb-96a4-423d-b7c0-588407dc6b93,coordinator
1bd935f5-3a5c-4a95-81c6-a37d21df4441,8fb72a3e-c899-4117-b33f-40f1986747c3,RA
1bd935f5-3a5c-4a95-81c6-a37d21df4441,6d2e1179-edfb-42b5-87ce-d31316b1278a,RA
1bd935f5-3a5c-4a95-81c6-a37d21df4441,5ba1c376-f2f9-404a-810c-00245bff5a31,RA
42d6f412-6c5f-49bb-82ff-6db66339fe56,706041e1-42f3-46f0-a033-e37eb02ba934,PI
42d6f412-6c5f-49bb-82ff-6db66339fe56,68812d6d-1412-4c17-863a-cc06f830cb34,RA
ac679ff3-6b14-46b6-be66-a38d644b09be,ba8cc2e7-7847-49c6-9ebf-c6c51bfebbef,PI
ac679ff3-6b14-46b6-be66-a38d644b09be,afc7f824-c5ae-4e47-8e5b-ed115bce10a2,coordinator
ac679ff3-6b14-46b6-be66-a38d644b09be,506965cd-a086-4c4a-b9a1-39613379f9b2,RA
6fb95d1b-6027-42f7-8d7f-e36ce1e545f7,45fb6858-8a0f-4b6a-9e71-59a36b179dd2,PI
6fb95d1b-6027-42f7-8d7f-e36ce1e545f7,2b3d54a0-5f22-488c-9942-826cdd39416b,coordinator
6fb95d1b-6027-42f7-8d7f-e36ce1e545f7,b71cfbac-b5e4-4622-872e-8973326b3da3,RA
56cd6281-d455-4db8-a95d-a80600e8821a,435de901-4fbc-461d-a8ac-ebb988f48cdc,PI
56cd6281-d455-4db8-a95d-a80600e8821a,d7e753bc-0d25-405b-8665-33694a4798e6,RA
56cd6281-d455-4db8-a95d-a80600e8821a,a9941922-b56f-445e-9622-f10e9bb70245,RA
ff9cc043-4a30-49b7-9b32-c51f010340c8,9edec160-c736-4a55-bc4c-7d21711e997b,PI
ff9cc043-4a30-49b7-9b32-c51f010340c8,9cfdd191-7198-4aa1-9ca6-f955006f9325,RA
ff9cc043-4a30-49b7-9b32-c51f010340c8,7b1c6a7f-e128-4612-86bb-3905ef64ae3a,RA
ff9cc043-4a30-49b7-9b32-c51f010340c8,45b1f8ca-4fd5-4562-8d58-6565309a8aee,RA
64e57352-22c6-4248-9964-1bef195d4074,1e4d23f8-42fd-44dc-a06e-92c7b59bf7bd,PI
64e57352-22c6-4248-9964-1bef195d4074,ffacae43-bcfe-4f02-bf4f-7b0d5eee2503,coordinator
64e57352-22c6-4248-9964-1bef195d4074,342f86fe-6296-4d9d-9b2d-c34446d6da1e,coordinator
64e57352-22c6-4248-9964-1bef195d4074,b4f40607-7e37-428b-b546-ab98ed33e4a9,RA
64e57352-22c6-4248-9964-1bef195d4074,a0e7699f-45de-48d1-af70-e0bab17cad7e,RA
64e57352-22c6-4248-9964-1bef195d4074,24aa640a-adc1-493a-bc5d-255f690e620d,RA
ba9e5d36-7efc-4a13-a18d-888d5da6f534,4fb0378b-9e1e-4389-80fe-11addebc09a3,PI
ba9e5d36-7efc-4a13-a18d-888d5da6f534,560800f8-1e52-43b2-b320-894a36655fc6,coordinator
ba9e5d36-7efc-4a13-a18d-888d5da6f534,7b19839a-977e-49e1-9a83-76f3fa42b458,coordinator
ba9e5d36-7efc-4a13-a18d-888d5da6f534,40962a6a-9d52-40da-90a2-b61886ffee3b,RA
ba9e5d36-7efc-4a13-a18d-888d5da6f534,e5e60072-05c2-4e8c-a7ea-a7689dc1d295,RA
ba9e5d36-7efc-4a13-a18d-888d5da6f534,24d0ebed-7a32-4baf-9ab6-dea6c7e218ca,RA
b611e954-8cb7-47da-9fc1-ee06936e3ba0,8334b133-38dc-4eca-8dd1-08bfcba080dd,PI
b611e954-8cb7-47da-9fc1-ee06936e3ba0,c3f7ae43-2a78-4e6e-ae1d-a5f8f7d96826,coordinator
b611e954-8cb7-47da-9fc1-ee06936e3ba0,ada4cc3e-ff70-4c9a-aa66-526943ba4de4,coordinator
b611e954-8cb7-47da-9fc1-ee06936e3ba0,d2d6ee85-262e-49b8-b109-25ad113f7446,RA
32e0c78f-2611-4f7c-a5ce-e1d69b5e9ccc,1acf4bfb-e8ad-4727-9da8-ca176fb87020,PI
32e0c78f-2611-4f7c-a5ce-e1d69b5e9ccc,41dca299-6694-4058-a7ef-3629cefe2cb1,coordinator
32e0c78f-2611-4f7c-a5ce-e1d69b5e9ccc,5f4f85c1-b4cb-4a46-b3ed-9c0c33c5eed1,RA
32e0c78f-2611-4f7c-a5ce-e1d69b5e9ccc,59c6a5a5-62b9-46d0-a29a-ec37e128e8ce,RA
32e0c78f-2611-4f7c-a5ce-e1d69b5e9ccc,fd9f360c-662c-4589-80dc-21dd8335034d,RA
f009c53f-9392-4bc9-b3cd-9490211425ed,5ba1c376-f2f9-404a-810c-00245bff5a31,PI
f009c53f-9392-4bc9-b3cd-9490211425ed,566ca40f-0f88-483f-834b-60c3d28ebc3c,coordinator
f009c53f-9392-4bc9-b3cd-9490211425ed,88d72e93-ee8a-449c-b3fd-891da8e2ec94,RA
c0280adc-67f4-4dbe-a8cf-84430fb0bc5a,828e82a2-3ef6-4aa0-b20f-b3f3a9f6bca1,PI
c0280adc-67f4-4dbe-a8cf-84430fb0bc5a,8d31ede3-16bf-4e65-be00-0b8248cd93e3,coordinator
c0280adc-67f4-4dbe-a8cf-84430fb0bc5a,556fe145-75cd-421f-877f-602f659981cd,RA
c0280adc-67f4-4dbe-a8cf-84430fb0bc5a,81aee80c-6c79-4a98-92cd-cd9335378955,RA
c0280adc-67f4-4dbe-a8cf-84430fb0bc5a,24d0ebed-7a32-4baf-9ab6-dea6c7e218ca,RA
090f6e97-1660-4188-90c6-e868db36649e,7f3abfa1-7de2-4ae9-8b50-58966f1b268a,PI
090f6e97-1660-4188-90c6-e868db36649e,da532f5d-f137-447f-83bf-aa4eb5c63214,coordinator
090f6e97-1660-4188-90c6-e868db36649e,afe5e80f-2aee-4223-8e91-93141fe43028,coordinator
090f6e97-1660-4188-90c6-e868db36649e,fcd95192-a901-4ded-87dd-7526150b2ab2,RA
090f6e97-1660-4188-90c6-e868db36649e,d7e753bc-0d25-405b-8665-33694a4798e6,RA
090f6e97-1660-4188-90c6-e868db36649e,05a72427-a047-4e41-8fd1-c44f90b73cd2,RA
b2a158f7-b3a2-4726-9a5e-ee8d2368fb69,30f38203-2373-4f1a-94f9-1fc7cda9a3ea,PI
b2a158f7-b3a2-4726-9a5e-ee8d2368fb69,63b4b3ae-6490-464f-b72e-0201d2e50973,RA
b2a158f7-b3a2-4726-9a5e-ee8d2368fb69,3fd38940-cfee-4e94-a9df-9f75f621a4a2,RA
ff99a5a5-7682-4a4c-9e26-12e4700227df,41dca299-6694-4058-a7ef-3629cefe2cb1,PI
ff99a5a5-7682-4a4c-9e26-12e4700227df,b6cbb850-7810-4683-aafe-17e9ac66332e,coordinator
ff99a5a5-7682-4a4c-9e26-12e4700227df,26386aba-24b4-42ec-b945-a9ad1dd7856f,RA
ff99a5a5-7682-4a4c-9e26-12e4700227df,331dc867-b4af-43a6-8031-2aa743c90a70,RA
fc8904a2-a5c5-4742-b7b0-80b77054fa08,14f170e5-015c-4f12-a0dc-6cf0d74e2d2a,PI
fc8904a2-a5c5-4742-b7b0-80b77054fa08,331dc867-b4af-43a6-8031-2aa743c90a70,RA
58bffaa1-6410-470a-b0c8-02f5bb596fc3,2f82832e-965a-4e80-a5c5-dfed3ea22007,PI
58bffaa1-6410-470a-b0c8-02f5bb596fc3,fbcc89da-23d6-4093-b8b8-9498a947c59d,RA
e2a583db-f9c2-4ed9-85b0-736d942a43fb,26386aba-24b4-42ec-b945-a9ad1dd7856f,PI
e2a583db-f9c2-4ed9-85b0-736d942a43fb,4c2075a1-828e-4f90-bdf4-1b09e040b76a,coordinator
e2a583db-f9c2-4ed9-85b0-736d942a43fb,42d3ea90-f4ba-430c-a0cc-eca7ab4c7a07,RA
e2a583db-f9c2-4ed9-85b0-736d942a43fb,dbe5bd01-5c53-4d44-9274-b138f8522400,RA
4a54c917-12d0-494d-943f-471f742cf922,2d976172-76c2-4f4c-b034-5cfa05a26da1,PI
4a54c917-12d0-494d-943f-471f742cf922,6bc2a302-3219-44bc-a22b-68d6b2aa7d8a,coordinator
4a54c917-12d0-494d-943f-471f742cf922,07b0aa19-6b0b-42b8-bff5-8c9d68a47c96,RA
4a54c917-12d0-494d-943f-471f742cf922,78edefaa-6e60-4e76-a1c3-f8a2594aa27b,RA
4a54c917-12d0-494d-943f-471f742cf922,1aef0dc2-0ab6-41dc-aebd-f44214e3dbfd,RA
72a02f28-94a4-4293-95b8-2c6fce8c8189,95832d66-4445-4007-9210-381c6a50b1dc,PI
72a02f28-94a4-4293-95b8-2c6fce8c8189,a7ea8556-3489-4008-bec6-ed8d5d072ee7,RA
eceee519-cfbf-4357-925e-1d0a97a511c7,eba0431f-4867-4ae8-995a-7af56c0c51ca,PI
eceee519-cfbf-4357-925e-1d0a97a511c7,409be601-4397-4f04-8530-d954e2801d4c,coordinator
eceee519-cfbf-4357-925e-1d0a97a511c7,527bedf4-cedf-473f-8993-ab4ffe24e0d3,RA
eceee519-cfbf-4357-925e-1d0a97a511c7,1b979e4a-e908-432a-bedd-a9a9c1f8895d,RA
eceee519-cfbf-4357-925e-1d0a97a511c7,91aa13db-25c4-4fad-8c1b-3a74984eefbf,RA
9476746c-21cd-43bb-bf07-19d5294cbcab,640d0212-eb80-4009-b456-5a4613cccb4f,PI
9476746c-21cd-43bb-bf07-19d5294cbcab,5d1588a2-0b21-4b5f-81ab-8e9ef8b412c5,coordinator
9476746c-21cd-43bb-bf07-19d5294cbcab,f82e50aa-a567-409a-9181-d8935117e4c4,coordinator
9476746c-21cd-43bb-bf07-19d5294cbcab,eea336fb-c394-46f2-b080-88c33d359fe6,RA
9476746c-21cd-43bb-bf07-19d5294cbcab,0f86d9e2-c5c8-4872-bf8a-96ebf3cc96ea,RA
31ba6c27-1978-4a4e-800f-176578066aa4,530004c9-dbef-461d-b1a4-aa8819ec3ed3,PI
31ba6c27-1978-4a4e-800f-176578066aa4,a96822e7-6670-4973-ba6c-d488dd77906d,RA
31ba6c27-1978-4a4e-800f-176578066aa4,ca6f9540-0603-4fed-83df-52f34cdd1865,RA
3fbcc8a5-2b4b-4c29-b9da-d01b8ae80479,a4cea750-f5b5-47f7-9cf0-b5c1f2a981cf,PI
3fbcc8a5-2b4b-4c29-b9da-d01b8ae80479,d8f63432-ce42-4737-ba9a-98040e82f2c7,RA
284f836f-af66-42f5-8a3b-ae99fc078599,0d35ba67-f311-4d2e-9ffa-f46fa88b5f8c,PI
284f836f-af66-42f5-8a3b-ae99fc078599,8334b133-38dc-4eca-8dd1-08bfcba080dd,coordinator
284f836f-af66-42f5-8a3b-ae99fc078599,841c9523-8594-4d99-b28a-792a921c8fe6,RA
7bf4fa45-0b02-4e7c-bf08-649b638a5556,cbb2f60c-8a34-412e-96e1-b711c1fe4e6c,PI
7bf4fa45-0b02-4e7c-bf08-649b638a5556,eba0431f-4867-4ae8-995a-7af56c0c51ca,coordinator
7bf4fa45-0b02-4e7c-bf08-649b638a5556,afe5e80f-2aee-4223-8e91-93141fe43028,RA
7bf4fa45-0b02-4e7c-bf08-649b638a5556,7ec6bc70-7115-46b5-a057-2b85dd6ebc23,RA
d1c8f91f-f306-47f1-9117-5e5f42d9bc8e,457230d4-a392-44e4-b4a8-f36cd57d1a03,PI
d1c8f91f-f306-47f1-9117-5e5f42d9bc8e,ad298bca-b6a9-4a34-a668-1ebe4a3ededc,RA
b53b0d3e-6539-4470-8503-f875190a5d81,d3d9acef-fdd9-48b7-80da-a8a4408415ae,PI
b53b0d3e-6539-4470-8503-f875190a5d81,a7c34913-40ca-4770-a121-67aebff33ed9,RA
b53b0d3e-6539-4470-8503-f875190a5d81,8f650294-9993-4b0b-b20d-59bcce66115a,RA
b53b0d3e-6539-4470-8503-f875190a5d81,7b2269a7-bb6e-4638-b2b1-083d2bdfcea7,RA
7dca9c89-76f7-420f-ba84-c87f0eaf1153,b01aea5e-6a10-49b6-adad-47e7050a9063,PI
7dca9c89-76f7-420f-ba84-c87f0eaf1153,a48f03c9-f873-47ae-b5c9-5412064c8caf,RA
985bb832-13eb-4e64-9f01-1d588026069c,bac2cfe9-eeb5-4612-a66a-5f23016e1107,PI
985bb832-13eb-4e64-9f01-1d588026069c,15e3f265-14a3-4faf-91e4-216c5e10cd78,RA
985bb832-13eb-4e64-9f01-1d588026069c,11d9412c-8bdf-43e9-b184-f14efc9aabe4,RA
985bb832-13eb-4e64-9f01-1d588026069c,1cdd3b46-25a9-4f53-81de-6ff001f4097a,RA
5dc062a2-6adc-4c85-bf72-534f77aa2370,3abd4474-d55b-4483-ba05-beee877480c2,PI
5dc062a2-6adc-4c85-bf72-534f77aa2370,65b09559-9c3f-4cc9-994d-b1e037982b4a,RA
136880f5-dd98-4f25-a115-3c3a51b92dce,c8553614-2886-407f-92ee-1e32c919054a,PI
136880f5-dd98-4f25-a115-3c3a51b92dce,3555a600-246c-40ec-98c7-0347afdfd7c2,RA
136880f5-dd98-4f25-a115-3c3a51b92dce,c395384a-e231-4318-9083-80728751c683,RA
136880f5-dd98-4f25-a115-3c3a51b92dce,fc757cd8-5632-4481-94ba-188f4e503c46,RA
b487d687-e0e1-4372-8f3a-33af73e72e71,8a3fcfa6-eef9-4dd1-b6a7-f3d0cb4a6421,PI
b487d687-e0e1-4372-8f3a-33af73e72e71,42d3ea90-f4ba-430c-a0cc-eca7ab4c7a07,RA
b487d687-e0e1-4372-8f3a-33af73e72e71,f1d99b72-e8ca-4a79-89e6-ec2e6b814ea5,RA
a6d96cb2-7770-4750-8ddb-7459713159de,2b3d54a0-5f22-488c-9942-826cdd39416b,PI
a6d96cb2-7770-4750-8ddb-7459713159de,e8595611-29c4-421f-bc0b-d2a01a0f1eeb,RA
09ed1c15-1b98-42be-aa1d-6c987f2b1c49,86a86d94-f12b-4407-9c8e-b4e17e3efe08,PI
09ed1c15-1b98-42be-aa1d-6c987f2b1c49,3f44a8eb-210b-4129-a3c3-4ac086919bd9,RA
